date,Hour,ad_mwh
10/6/2017,12,1145
10/6/2017,13,1139
10/6/2017,14,1131
10/6/2017,15,1127
10/6/2017,16,1116
10/6/2017,17,1117
10/6/2017,18,1123
10/6/2017,19,1117
10/6/2017,20,1129
10/6/2017,21,1085
10/6/2017,22,1042
10/6/2017,23,975
10/6/2017,24,904
10/7/2017,1,848
10/7/2017,2,820
10/7/2017,3,790
10/7/2017,4,780
10/7/2017,5,792
10/7/2017,6,813
10/7/2017,7,862
10/7/2017,8,925
10/7/2017,9,997
10/7/2017,10,807
10/7/2017,11,1288
10/7/2017,12,1042
10/7/2017,13,1034
10/7/2017,14,1030
10/7/2017,15,1030
10/7/2017,16,1017
10/7/2017,17,1022
10/7/2017,18,1029
10/7/2017,19,1057
10/7/2017,20,1070
10/7/2017,21,1037
10/7/2017,22,1014
10/7/2017,23,962
10/7/2017,24,909
10/8/2017,1,855
10/8/2017,2,813
10/8/2017,3,789
10/8/2017,4,777
10/8/2017,5,783
10/8/2017,6,813
10/8/2017,7,849
10/8/2017,8,888
10/8/2017,9,970
10/8/2017,10,1015
10/8/2017,11,1044
10/8/2017,12,1046
10/8/2017,13,1035
10/8/2017,14,1022
10/8/2017,15,1018
10/8/2017,16,1001
10/8/2017,17,1017
10/8/2017,18,1058
10/8/2017,19,1099
10/8/2017,20,1141
10/8/2017,21,1101
10/8/2017,22,1053
10/8/2017,23,967
10/8/2017,24,895
10/9/2017,1,803
10/9/2017,2,735
10/9/2017,3,785
10/9/2017,4,775
10/9/2017,5,833
10/9/2017,6,953
10/9/2017,7,1104
10/9/2017,8,1217
10/9/2017,9,1214
10/9/2017,10,1196
10/9/2017,11,1165
10/9/2017,12,1158
10/9/2017,13,1148
10/9/2017,14,1138
10/9/2017,15,1117
10/9/2017,16,1112
10/9/2017,17,1122
10/9/2017,18,1147
10/9/2017,19,1171
10/9/2017,20,1189
10/9/2017,21,1154
10/9/2017,22,1087
10/9/2017,23,996
10/9/2017,24,908
10/10/2017,1,851
10/10/2017,2,821
10/10/2017,3,807
10/10/2017,4,799
10/10/2017,5,834
10/10/2017,6,938
10/10/2017,7,1090
10/10/2017,8,1200
10/10/2017,9,1187
10/10/2017,10,1184
10/10/2017,11,1172
10/10/2017,12,1177
10/10/2017,13,1179
10/10/2017,14,1177
10/10/2017,15,1157
10/10/2017,16,1142
10/10/2017,17,1157
10/10/2017,18,1182
10/10/2017,19,1208
10/10/2017,20,1223
10/10/2017,21,1204
10/10/2017,22,1142
10/10/2017,23,1039
10/10/2017,24,961
10/11/2017,1,890
10/11/2017,2,861
10/11/2017,3,823
10/11/2017,4,792
10/11/2017,5,879
10/11/2017,6,976
10/11/2017,7,1101
10/11/2017,8,1211
10/11/2017,9,1217
10/11/2017,10,1195
10/11/2017,11,1170
10/11/2017,12,1138
10/11/2017,13,1130
10/11/2017,14,1125
10/11/2017,15,1100
10/11/2017,16,1077
10/11/2017,17,1097
10/11/2017,18,1116
10/11/2017,19,1154
10/11/2017,20,1168
10/11/2017,21,1144
10/11/2017,22,1085
10/11/2017,23,992
10/11/2017,24,901
10/12/2017,1,839
10/12/2017,2,807
10/12/2017,3,788
10/12/2017,4,785
10/12/2017,5,829
10/12/2017,6,927
10/12/2017,7,1091
10/12/2017,8,1220
10/12/2017,9,1215
10/12/2017,10,1213
10/12/2017,11,1204
10/12/2017,12,1205
10/12/2017,13,1201
10/12/2017,14,1189
10/12/2017,15,1172
10/12/2017,16,1158
10/12/2017,17,1164
10/12/2017,18,1187
10/12/2017,19,1212
10/12/2017,20,1204
10/12/2017,21,1167
10/12/2017,22,1116
10/12/2017,23,1023
10/12/2017,24,938
10/13/2017,1,875
10/13/2017,2,839
10/13/2017,3,819
10/13/2017,4,819
10/13/2017,5,888
10/13/2017,6,980
10/13/2017,7,1152
10/13/2017,8,1274
10/13/2017,9,1306
10/13/2017,10,1277
10/13/2017,11,1254
10/13/2017,12,1230
10/13/2017,13,1197
10/13/2017,14,1194
10/13/2017,15,1157
10/13/2017,16,1142
10/13/2017,17,1150
10/13/2017,18,1163
10/13/2017,19,1180
10/13/2017,20,1191
10/13/2017,21,1165
10/13/2017,22,1115
10/13/2017,23,1062
10/13/2017,24,994
10/14/2017,1,945
10/14/2017,2,920
10/14/2017,3,896
10/14/2017,4,889
10/14/2017,5,904
10/14/2017,6,952
10/14/2017,7,1008
10/14/2017,8,1091
10/14/2017,9,1156
10/14/2017,10,1188
10/14/2017,11,1165
10/14/2017,12,1156
10/14/2017,13,1148
10/14/2017,14,1123
10/14/2017,15,1100
10/14/2017,16,1092
10/14/2017,17,1081
10/14/2017,18,1087
10/14/2017,19,1130
10/14/2017,20,1158
10/14/2017,21,1130
10/14/2017,22,1085
10/14/2017,23,1041
10/14/2017,24,982
10/15/2017,1,925
10/15/2017,2,896
10/15/2017,3,868
10/15/2017,4,865
10/15/2017,5,874
10/15/2017,6,885
10/15/2017,7,935
10/15/2017,8,1006
10/15/2017,9,1058
10/15/2017,10,1103
10/15/2017,11,1103
10/15/2017,12,1092
10/15/2017,13,1091
10/15/2017,14,1061
10/15/2017,15,1052
10/15/2017,16,1049
10/15/2017,17,1066
10/15/2017,18,1084
10/15/2017,19,1144
10/15/2017,20,1171
10/15/2017,21,1154
10/15/2017,22,1098
10/15/2017,23,1017
10/15/2017,24,935
10/16/2017,1,871
10/16/2017,2,847
10/16/2017,3,831
10/16/2017,4,848
10/16/2017,5,894
10/16/2017,6,997
10/16/2017,7,1171
10/16/2017,8,1303
10/16/2017,9,1280
10/16/2017,10,1252
10/16/2017,11,1211
10/16/2017,12,1213
10/16/2017,13,1181
10/16/2017,14,1184
10/16/2017,15,1171
10/16/2017,16,1157
10/16/2017,17,1143
10/16/2017,18,1177
10/16/2017,19,1231
10/16/2017,20,1232
10/16/2017,21,1190
10/16/2017,22,1117
10/16/2017,23,1016
10/16/2017,24,935
10/17/2017,1,863
10/17/2017,2,840
10/17/2017,3,825
10/17/2017,4,827
10/17/2017,5,844
10/17/2017,6,956
10/17/2017,7,1122
10/17/2017,8,1254
10/17/2017,9,1253
10/17/2017,10,1241
10/17/2017,11,1236
10/17/2017,12,1246
10/17/2017,13,1226
10/17/2017,14,1207
10/17/2017,15,1188
10/17/2017,16,1148
10/17/2017,17,1162
10/17/2017,18,1209
10/17/2017,19,1253
10/17/2017,20,1237
10/17/2017,21,1206
10/17/2017,22,1141
10/17/2017,23,1062
10/17/2017,24,977
10/18/2017,1,904
10/18/2017,2,864
10/18/2017,3,852
10/18/2017,4,848
10/18/2017,5,883
10/18/2017,6,943
10/18/2017,7,1104
10/18/2017,8,1233
10/18/2017,9,1220
10/18/2017,10,1213
10/18/2017,11,1217
10/18/2017,12,1207
10/18/2017,13,1208
10/18/2017,14,1193
10/18/2017,15,1185
10/18/2017,16,1143
10/18/2017,17,1171
10/18/2017,18,1188
10/18/2017,19,1223
10/18/2017,20,1204
10/18/2017,21,1169
10/18/2017,22,1085
10/18/2017,23,996
10/18/2017,24,909
10/19/2017,1,848
10/19/2017,2,806
10/19/2017,3,785
10/19/2017,4,784
10/19/2017,5,810
10/19/2017,6,909
10/19/2017,7,1086
10/19/2017,8,1204
10/19/2017,9,1210
10/19/2017,10,1199
10/19/2017,11,1197
10/19/2017,12,1191
10/19/2017,13,1185
10/19/2017,14,1172
10/19/2017,15,1161
10/19/2017,16,1147
10/19/2017,17,1176
10/19/2017,18,1204
10/19/2017,19,1224
10/19/2017,20,1218
10/19/2017,21,1177
10/19/2017,22,1117
10/19/2017,23,1022
10/19/2017,24,924
10/20/2017,1,865
10/20/2017,2,824
10/20/2017,3,802
10/20/2017,4,805
10/20/2017,5,849
10/20/2017,6,986
10/20/2017,7,1157
10/20/2017,8,1268
10/20/2017,9,1302
10/20/2017,10,1298
10/20/2017,11,1273
10/20/2017,12,1268
10/20/2017,13,1258
10/20/2017,14,1236
10/20/2017,15,1195
10/20/2017,16,1181
10/20/2017,17,1199
10/20/2017,18,1216
10/20/2017,19,1240
10/20/2017,20,1225
10/20/2017,21,1187
10/20/2017,22,1124
10/20/2017,23,1050
10/20/2017,24,1000
10/21/2017,1,937
10/21/2017,2,897
10/21/2017,3,875
10/21/2017,4,866
10/21/2017,5,875
10/21/2017,6,912
10/21/2017,7,976
10/21/2017,8,1052
10/21/2017,9,1129
10/21/2017,10,1181
10/21/2017,11,1205
10/21/2017,12,1192
10/21/2017,13,1214
10/21/2017,14,1183
10/21/2017,15,1134
10/21/2017,16,1120
10/21/2017,17,1137
10/21/2017,18,1198
10/21/2017,19,1220
10/21/2017,20,1202
10/21/2017,21,1163
10/21/2017,22,1116
10/21/2017,23,1041
10/21/2017,24,975
10/22/2017,1,902
10/22/2017,2,876
10/22/2017,3,849
10/22/2017,4,838
10/22/2017,5,837
10/22/2017,6,862
10/22/2017,7,881
10/22/2017,8,914
10/22/2017,9,977
10/22/2017,10,1023
10/22/2017,11,1045
10/22/2017,12,1045
10/22/2017,13,1035
10/22/2017,14,1033
10/22/2017,15,1069
10/22/2017,16,1061
10/22/2017,17,1072
10/22/2017,18,1124
10/22/2017,19,1189
10/22/2017,20,1205
10/22/2017,21,1175
10/22/2017,22,1109
10/22/2017,23,1023
10/22/2017,24,948
10/23/2017,1,879
10/23/2017,2,845
10/23/2017,3,831
10/23/2017,4,833
10/23/2017,5,869
10/23/2017,6,977
10/23/2017,7,1146
10/23/2017,8,1282
10/23/2017,9,1264
10/23/2017,10,1234
10/23/2017,11,1215
10/23/2017,12,1208
10/23/2017,13,1195
10/23/2017,14,1187
10/23/2017,15,1168
10/23/2017,16,1153
10/23/2017,17,1152
10/23/2017,18,1175
10/23/2017,19,1220
10/23/2017,20,1221
10/23/2017,21,1186
10/23/2017,22,1129
10/23/2017,23,1039
10/23/2017,24,935
10/24/2017,1,886
10/24/2017,2,843
10/24/2017,3,825
10/24/2017,4,838
10/24/2017,5,875
10/24/2017,6,978
10/24/2017,7,1162
10/24/2017,8,1296
10/24/2017,9,1267
10/24/2017,10,1248
10/24/2017,11,1192
10/24/2017,12,1205
10/24/2017,13,1201
10/24/2017,14,1183
10/24/2017,15,1177
10/24/2017,16,1157
10/24/2017,17,1164
10/24/2017,18,1175
10/24/2017,19,1215
10/24/2017,20,1224
10/24/2017,21,1183
10/24/2017,22,1125
10/24/2017,23,1046
10/24/2017,24,955
10/25/2017,1,896
10/25/2017,2,860
10/25/2017,3,845
10/25/2017,4,848
10/25/2017,5,882
10/25/2017,6,956
10/25/2017,7,1114
10/25/2017,8,1242
10/25/2017,9,1239
10/25/2017,10,1234
10/25/2017,11,1213
10/25/2017,12,1208
10/25/2017,13,1184
10/25/2017,14,1175
10/25/2017,15,1160
10/25/2017,16,1165
10/25/2017,17,1175
10/25/2017,18,1206
10/25/2017,19,1224
10/25/2017,20,1210
10/25/2017,21,1175
10/25/2017,22,1103
10/25/2017,23,1014
10/25/2017,24,918
10/26/2017,1,848
10/26/2017,2,810
10/26/2017,3,787
10/26/2017,4,781
10/26/2017,5,821
10/26/2017,6,926
10/26/2017,7,1088
10/26/2017,8,1203
10/26/2017,9,1206
10/26/2017,10,1191
10/26/2017,11,1181
10/26/2017,12,1171
10/26/2017,13,1154
10/26/2017,14,1123
10/26/2017,15,1108
10/26/2017,16,1096
10/26/2017,17,1108
10/26/2017,18,1128
10/26/2017,19,1183
10/26/2017,20,1181
10/26/2017,21,1157
10/26/2017,22,1096
10/26/2017,23,1016
10/26/2017,24,929
10/27/2017,1,858
10/27/2017,2,821
10/27/2017,3,808
10/27/2017,4,808
10/27/2017,5,866
10/27/2017,6,962
10/27/2017,7,1152
10/27/2017,8,1273
10/27/2017,9,1274
10/27/2017,10,1234
10/27/2017,11,1224
10/27/2017,12,1204
10/27/2017,13,1181
10/27/2017,14,1182
10/27/2017,15,1160
10/27/2017,16,1151
10/27/2017,17,1151
10/27/2017,18,1166
10/27/2017,19,1182
10/27/2017,20,1168
10/27/2017,21,1129
10/27/2017,22,1079
10/27/2017,23,1020
10/27/2017,24,946
10/28/2017,1,897
10/28/2017,2,864
10/28/2017,3,845
10/28/2017,4,830
10/28/2017,5,843
10/28/2017,6,883
10/28/2017,7,929
10/28/2017,8,1017
10/28/2017,9,1090
10/28/2017,10,1123
10/28/2017,11,1134
10/28/2017,12,1118
10/28/2017,13,1094
10/28/2017,14,1061
10/28/2017,15,1057
10/28/2017,16,1042
10/28/2017,17,1052
10/28/2017,18,1075
10/28/2017,19,1116
10/28/2017,20,1112
10/28/2017,21,1078
10/28/2017,22,1034
10/28/2017,23,992
10/28/2017,24,934
10/29/2017,1,880
10/29/2017,2,849
10/29/2017,3,832
10/29/2017,4,826
10/29/2017,5,828
10/29/2017,6,847
10/29/2017,7,896
10/29/2017,8,960
10/29/2017,9,1009
10/29/2017,10,1075
10/29/2017,11,1120
10/29/2017,12,1135
10/29/2017,13,1132
10/29/2017,14,1110
10/29/2017,15,1081
10/29/2017,16,1078
10/29/2017,17,1092
10/29/2017,18,1125
10/29/2017,19,1194
10/29/2017,20,1208
10/29/2017,21,1175
10/29/2017,22,1119
10/29/2017,23,1035
10/29/2017,24,949
10/30/2017,1,876
10/30/2017,2,860
10/30/2017,3,852
10/30/2017,4,851
10/30/2017,5,892
10/30/2017,6,1002
10/30/2017,7,1188
10/30/2017,8,1311
10/30/2017,9,1301
10/30/2017,10,1254
10/30/2017,11,1227
10/30/2017,12,1216
10/30/2017,13,1206
10/30/2017,14,1191
10/30/2017,15,1173
10/30/2017,16,1162
10/30/2017,17,1169
10/30/2017,18,1206
10/30/2017,19,1257
10/30/2017,20,1247
10/30/2017,21,1228
10/30/2017,22,1164
10/30/2017,23,1073
10/30/2017,24,991
10/31/2017,1,920
10/31/2017,2,883
10/31/2017,3,862
10/31/2017,4,874
10/31/2017,5,914
10/31/2017,6,1043
10/31/2017,7,1216
10/31/2017,8,1324
10/31/2017,9,1336
10/31/2017,10,1300
10/31/2017,11,1270
10/31/2017,12,1242
10/31/2017,13,1225
10/31/2017,14,1205
10/31/2017,15,1182
10/31/2017,16,1165
10/31/2017,17,1171
10/31/2017,18,1210
10/31/2017,19,1234
10/31/2017,20,1215
10/31/2017,21,1196
10/31/2017,22,1150
10/31/2017,23,1064
10/31/2017,24,978
11/1/2017,1,917
11/1/2017,2,861
11/1/2017,3,861
11/1/2017,4,849
11/1/2017,5,884
11/1/2017,6,977
11/1/2017,7,1107
11/1/2017,8,1237
11/1/2017,9,1233
11/1/2017,10,1216
11/1/2017,11,1208
11/1/2017,12,1187
11/1/2017,13,1173
11/1/2017,14,1155
11/1/2017,15,1131
11/1/2017,16,1129
11/1/2017,17,1150
11/1/2017,18,1196
11/1/2017,19,1237
11/1/2017,20,1223
11/1/2017,21,1184
11/1/2017,22,1124
11/1/2017,23,1031
11/1/2017,24,938
11/2/2017,1,866
11/2/2017,2,837
11/2/2017,3,818
11/2/2017,4,818
11/2/2017,5,853
11/2/2017,6,963
11/2/2017,7,1141
11/2/2017,8,1271
11/2/2017,9,1259
11/2/2017,10,1254
11/2/2017,11,1237
11/2/2017,12,1250
11/2/2017,13,1254
11/2/2017,14,1222
11/2/2017,15,1203
11/2/2017,16,1190
11/2/2017,17,1198
11/2/2017,18,1259
11/2/2017,19,1314
11/2/2017,20,1303
11/2/2017,21,1263
11/2/2017,22,1207
11/2/2017,23,1108
11/2/2017,24,1009
11/3/2017,1,943
11/3/2017,2,899
11/3/2017,3,886
11/3/2017,4,910
11/3/2017,5,991
11/3/2017,6,1111
11/3/2017,7,1329
11/3/2017,8,1465
11/3/2017,9,1471
11/3/2017,10,1485
11/3/2017,11,1401
11/3/2017,12,1473
11/3/2017,13,1472
11/3/2017,14,1476
11/3/2017,15,1459
11/3/2017,16,1440
11/3/2017,17,1453
11/3/2017,18,1496
11/3/2017,19,1505
11/3/2017,20,1458
11/3/2017,21,1409
11/3/2017,22,1350
11/3/2017,23,1131
11/3/2017,24,1184
11/4/2017,1,1123
11/4/2017,2,1084
11/4/2017,3,1060
11/4/2017,4,1060
11/4/2017,5,1068
11/4/2017,6,1087
11/4/2017,7,1176
11/4/2017,8,1265
11/4/2017,9,1344
11/4/2017,10,1395
11/4/2017,11,1406
11/4/2017,12,1407
11/4/2017,13,1397
11/4/2017,14,1374
11/4/2017,15,1350
11/4/2017,16,1331
11/4/2017,17,1362
11/4/2017,18,1387
11/4/2017,19,1409
11/4/2017,20,1384
11/4/2017,21,1346
11/4/2017,22,1295
11/4/2017,23,1229
11/4/2017,24,1167
11/5/2017,1,1167
11/5/2017,2,1084
11/5/2017,3,1060
11/5/2017,4,1060
11/5/2017,5,1060
11/5/2017,6,1100
11/5/2017,7,1165
11/5/2017,8,1250
11/5/2017,9,1335
11/5/2017,10,1372
11/5/2017,11,1382
11/5/2017,12,1360
11/5/2017,13,1315
11/5/2017,14,1280
11/5/2017,15,1290
11/5/2017,16,1280
11/5/2017,17,1330
11/5/2017,18,1490
11/5/2017,19,1480
11/5/2017,20,1440
11/5/2017,21,1400
11/5/2017,22,1320
11/5/2017,23,1255
11/5/2017,24,1205
11/5/2017,25,1110
11/6/2017,1,1089
11/6/2017,2,1055
11/6/2017,3,1044
11/6/2017,4,1066
11/6/2017,5,1121
11/6/2017,6,1226
11/6/2017,7,1401
11/6/2017,8,1508
11/6/2017,9,1486
11/6/2017,10,1419
11/6/2017,11,1365
11/6/2017,12,1324
11/6/2017,13,1300
11/6/2017,14,1277
11/6/2017,15,1263
11/6/2017,16,1255
11/6/2017,17,1318
11/6/2017,18,1438
11/6/2017,19,1435
11/6/2017,20,1403
11/6/2017,21,1367
11/6/2017,22,1282
11/6/2017,23,1180
11/6/2017,24,1076
11/7/2017,1,1024
11/7/2017,2,989
11/7/2017,3,984
11/7/2017,4,1000
11/7/2017,5,1058
11/7/2017,6,1188
11/7/2017,7,1393
11/7/2017,8,1499
11/7/2017,9,1463
11/7/2017,10,1432
11/7/2017,11,1407
11/7/2017,12,1381
11/7/2017,13,1372
11/7/2017,14,1354
11/7/2017,15,1331
11/7/2017,16,1345
11/7/2017,17,1393
11/7/2017,18,1462
11/7/2017,19,1446
11/7/2017,20,1413
11/7/2017,21,1357
11/7/2017,22,1270
11/7/2017,23,1158
11/7/2017,24,1048
11/8/2017,1,985
11/8/2017,2,948
11/8/2017,3,930
11/8/2017,4,933
11/8/2017,5,980
11/8/2017,6,1095
11/8/2017,7,1295
11/8/2017,8,1388
11/8/2017,9,1379
11/8/2017,10,1318
11/8/2017,11,1284
11/8/2017,12,1273
11/8/2017,13,1266
11/8/2017,14,1270
11/8/2017,15,1257
11/8/2017,16,1265
11/8/2017,17,1334
11/8/2017,18,1390
11/8/2017,19,1368
11/8/2017,20,1339
11/8/2017,21,1288
11/8/2017,22,1207
11/8/2017,23,1107
11/8/2017,24,1006
11/9/2017,1,938
11/9/2017,2,901
11/9/2017,3,881
11/9/2017,4,904
11/9/2017,5,943
11/9/2017,6,1063
11/9/2017,7,1246
11/9/2017,8,1355
11/9/2017,9,1327
11/9/2017,10,1304
11/9/2017,11,1305
11/9/2017,12,1308
11/9/2017,13,1290
11/9/2017,14,1313
11/9/2017,15,1295
11/9/2017,16,1276
11/9/2017,17,1329
11/9/2017,18,1400
11/9/2017,19,1341
11/9/2017,20,1300
11/9/2017,21,1250
11/9/2017,22,1194
11/9/2017,23,1095
11/9/2017,24,1002
11/10/2017,1,942
11/10/2017,2,908
11/10/2017,3,886
11/10/2017,4,899
11/10/2017,5,941
11/10/2017,6,1042
11/10/2017,7,1189
11/10/2017,8,1300
11/10/2017,9,1319
11/10/2017,10,1306
11/10/2017,11,1271
11/10/2017,12,1251
11/10/2017,13,1217
11/10/2017,14,1198
11/10/2017,15,1184
11/10/2017,16,1181
11/10/2017,17,1225
11/10/2017,18,1304
11/10/2017,19,1283
11/10/2017,20,1230
11/10/2017,21,1197
11/10/2017,22,1159
11/10/2017,23,1094
11/10/2017,24,1022
11/11/2017,1,965
11/11/2017,2,929
11/11/2017,3,902
11/11/2017,4,886
11/11/2017,5,906
11/11/2017,6,933
11/11/2017,7,997
11/11/2017,8,1077
11/11/2017,9,1164
11/11/2017,10,1208
11/11/2017,11,1229
11/11/2017,12,1236
11/11/2017,13,1218
11/11/2017,14,1199
11/11/2017,15,1173
11/11/2017,16,1172
11/11/2017,17,1207
11/11/2017,18,1249
11/11/2017,19,1220
11/11/2017,20,1188
11/11/2017,21,1150
11/11/2017,22,1103
11/11/2017,23,1037
11/11/2017,24,971
11/12/2017,1,912
11/12/2017,2,878
11/12/2017,3,854
11/12/2017,4,843
11/12/2017,5,848
11/12/2017,6,883
11/12/2017,7,934
11/12/2017,8,992
11/12/2017,9,1053
11/12/2017,10,1097
11/12/2017,11,1112
11/12/2017,12,1105
11/12/2017,13,1099
11/12/2017,14,1108
11/12/2017,15,1123
11/12/2017,16,1143
11/12/2017,17,1206
11/12/2017,18,1249
11/12/2017,19,1247
11/12/2017,20,1216
11/12/2017,21,1175
11/12/2017,22,1103
11/12/2017,23,1023
11/12/2017,24,934
11/13/2017,1,869
11/13/2017,2,835
11/13/2017,3,828
11/13/2017,4,836
11/13/2017,5,881
11/13/2017,6,995
11/13/2017,7,1190
11/13/2017,8,1317
11/13/2017,9,1303
11/13/2017,10,1272
11/13/2017,11,1244
11/13/2017,12,1230
11/13/2017,13,1222
11/13/2017,14,1223
11/13/2017,15,1231
11/13/2017,16,1281
11/13/2017,17,1303
11/13/2017,18,1269
11/13/2017,19,1251
11/13/2017,20,1225
11/13/2017,21,1175
11/13/2017,22,1145
11/13/2017,23,1054
11/13/2017,24,987
11/14/2017,1,915
11/14/2017,2,893
11/14/2017,3,876
11/14/2017,4,881
11/14/2017,5,925
11/14/2017,6,1052
11/14/2017,7,1233
11/14/2017,8,1337
11/14/2017,9,1322
11/14/2017,10,1279
11/14/2017,11,1258
11/14/2017,12,1236
11/14/2017,13,1235
11/14/2017,14,1242
11/14/2017,15,1227
11/14/2017,16,1246
11/14/2017,17,1299
11/14/2017,18,1204
11/14/2017,19,1333
11/14/2017,20,1299
11/14/2017,21,1242
11/14/2017,22,1169
11/14/2017,23,956
11/14/2017,24,972
11/15/2017,1,904
11/15/2017,2,867
11/15/2017,3,851
11/15/2017,4,856
11/15/2017,5,900
11/15/2017,6,1018
11/15/2017,7,1200
11/15/2017,8,1321
11/15/2017,9,1317
11/15/2017,10,1305
11/15/2017,11,1315
11/15/2017,12,1301
11/15/2017,13,1295
11/15/2017,14,1256
11/15/2017,15,1255
11/15/2017,16,1248
11/15/2017,17,1296
11/15/2017,18,1371
11/15/2017,19,1347
11/15/2017,20,1323
11/15/2017,21,1276
11/15/2017,22,1202
11/15/2017,23,1110
11/15/2017,24,1008
11/16/2017,1,945
11/16/2017,2,909
11/16/2017,3,893
11/16/2017,4,903
11/16/2017,5,943
11/16/2017,6,1063
11/16/2017,7,1257
11/16/2017,8,1375
11/16/2017,9,1362
11/16/2017,10,1184
11/16/2017,11,1345
11/16/2017,12,1333
11/16/2017,13,1320
11/16/2017,14,1315
11/16/2017,15,1307
11/16/2017,16,1303
11/16/2017,17,1347
11/16/2017,18,1407
11/16/2017,19,1390
11/16/2017,20,1363
11/16/2017,21,1316
11/16/2017,22,1256
11/16/2017,23,1152
11/16/2017,24,1049
11/17/2017,1,980
11/17/2017,2,931
11/17/2017,3,918
11/17/2017,4,919
11/17/2017,5,965
11/17/2017,6,1110
11/17/2017,7,1268
11/17/2017,8,1389
11/17/2017,9,1391
11/17/2017,10,1376
11/17/2017,11,1331
11/17/2017,12,1299
11/17/2017,13,1277
11/17/2017,14,1267
11/17/2017,15,1241
11/17/2017,16,1246
11/17/2017,17,1302
11/17/2017,18,1375
11/17/2017,19,1338
11/17/2017,20,1290
11/17/2017,21,1243
11/17/2017,22,1187
11/17/2017,23,1107
11/17/2017,24,1037
11/18/2017,1,967
11/18/2017,2,926
11/18/2017,3,904
11/18/2017,4,895
11/18/2017,5,906
11/18/2017,6,826
11/18/2017,7,1008
11/18/2017,8,1082
11/18/2017,9,1166
11/18/2017,10,1199
11/18/2017,11,1199
11/18/2017,12,1169
11/18/2017,13,1143
11/18/2017,14,1111
11/18/2017,15,1096
11/18/2017,16,1109
11/18/2017,17,1178
11/18/2017,18,1230
11/18/2017,19,1223
11/18/2017,20,1193
11/18/2017,21,1163
11/18/2017,22,1112
11/18/2017,23,1061
11/18/2017,24,997
11/19/2017,1,949
11/19/2017,2,911
11/19/2017,3,891
11/19/2017,4,883
11/19/2017,5,892
11/19/2017,6,924
11/19/2017,7,974
11/19/2017,8,1039
11/19/2017,9,1111
11/19/2017,10,1159
11/19/2017,11,1182
11/19/2017,12,1192
11/19/2017,13,1187
11/19/2017,14,1194
11/19/2017,15,1213
11/19/2017,16,1237
11/19/2017,17,1301
11/19/2017,18,1339
11/19/2017,19,1323
11/19/2017,20,1307
11/19/2017,21,1264
11/19/2017,22,1197
11/19/2017,23,1103
11/19/2017,24,1004
11/20/2017,1,948
11/20/2017,2,898
11/20/2017,3,887
11/20/2017,4,904
11/20/2017,5,957
11/20/2017,6,1081
11/20/2017,7,1253
11/20/2017,8,1392
11/20/2017,9,1405
11/20/2017,10,1376
11/20/2017,11,1357
11/20/2017,12,1350
11/20/2017,13,1326
11/20/2017,14,1334
11/20/2017,15,1326
11/20/2017,16,1336
11/20/2017,17,1385
11/20/2017,18,1438
11/20/2017,19,1413
11/20/2017,20,1391
11/20/2017,21,1350
11/20/2017,22,1295
11/20/2017,23,1201
11/20/2017,24,1097
11/21/2017,1,1036
11/21/2017,2,1001
11/21/2017,3,981
11/21/2017,4,989
11/21/2017,5,1034
11/21/2017,6,1143
11/21/2017,7,1319
11/21/2017,8,1423
11/21/2017,9,1446
11/21/2017,10,1416
11/21/2017,11,1390
11/21/2017,12,1416
11/21/2017,13,1422
11/21/2017,14,1402
11/21/2017,15,1378
11/21/2017,16,1376
11/21/2017,17,1394
11/21/2017,18,1412
11/21/2017,19,1393
11/21/2017,20,1354
11/21/2017,21,1306
11/21/2017,22,1237
11/21/2017,23,1144
11/21/2017,24,1051
11/22/2017,1,976
11/22/2017,2,923
11/22/2017,3,897
11/22/2017,4,889
11/22/2017,5,910
11/22/2017,6,1003
11/22/2017,7,1143
11/22/2017,8,1249
11/22/2017,9,1269
11/22/2017,10,1260
11/22/2017,11,1270
11/22/2017,12,1271
11/22/2017,13,1259
11/22/2017,14,1244
11/22/2017,15,1214
11/22/2017,16,1199
11/22/2017,17,1245
11/22/2017,18,1261
11/22/2017,19,1197
11/22/2017,20,1153
11/22/2017,21,1106
11/22/2017,22,1056
11/22/2017,23,997
11/22/2017,24,923
11/23/2017,1,861
11/23/2017,2,815
11/23/2017,3,786
11/23/2017,4,769
11/23/2017,5,785
11/23/2017,6,817
11/23/2017,7,867
11/23/2017,8,918
11/23/2017,9,996
11/23/2017,10,1068
11/23/2017,11,1124
11/23/2017,12,1160
11/23/2017,13,1169
11/23/2017,14,1136
11/23/2017,15,1097
11/23/2017,16,1053
11/23/2017,17,1059
11/23/2017,18,1056
11/23/2017,19,1024
11/23/2017,20,999
11/23/2017,21,996
11/23/2017,22,975
11/23/2017,23,945
11/23/2017,24,902
11/24/2017,1,857
11/24/2017,2,828
11/24/2017,3,816
11/24/2017,4,826
11/24/2017,5,845
11/24/2017,6,912
11/24/2017,7,996
11/24/2017,8,1045
11/24/2017,9,1090
11/24/2017,10,1111
11/24/2017,11,1138
11/24/2017,12,1144
11/24/2017,13,1144
11/24/2017,14,1149
11/24/2017,15,1142
11/24/2017,16,1150
11/24/2017,17,1202
11/24/2017,18,1220
11/24/2017,19,1184
11/24/2017,20,1146
11/24/2017,21,1106
11/24/2017,22,1064
11/24/2017,23,1000
11/24/2017,24,940
11/25/2017,1,891
11/25/2017,2,849
11/25/2017,3,831
