date,hour,mwh
8/15/2015,3,-768
8/15/2015,2,-787
8/15/2015,1,-810
8/15/2015,0,-862
8/16/2015,23,-651
8/16/2015,22,-654
8/16/2015,21,-656
8/16/2015,20,-714
8/16/2015,19,-635
8/16/2015,18,-685
8/16/2015,17,-598
8/16/2015,16,-601
8/16/2015,15,-620
8/16/2015,14,-607
8/16/2015,13,-597
8/16/2015,12,-555
8/16/2015,11,-592
8/16/2015,10,-608
8/16/2015,9,-625
8/16/2015,8,-662
8/16/2015,7,-601
8/16/2015,6,-637
8/16/2015,5,-707
8/16/2015,4,-681
8/16/2015,3,-677
8/16/2015,2,-701
8/16/2015,1,-703
8/16/2015,0,-721
8/17/2015,23,-802
8/17/2015,22,-801
8/17/2015,21,-759
8/17/2015,20,-719
8/17/2015,19,-691
8/17/2015,18,-800
8/17/2015,17,-821
8/17/2015,16,-896
8/17/2015,15,-863
8/17/2015,14,-786
8/17/2015,13,-679
8/17/2015,12,-622
8/17/2015,11,-614
8/17/2015,10,-606
8/17/2015,9,-628
8/17/2015,8,-643
8/17/2015,7,-707
8/17/2015,6,-743
8/17/2015,5,-587
8/17/2015,4,-639
8/17/2015,3,-651
8/17/2015,2,-642
8/17/2015,1,-667
8/17/2015,0,-728
8/18/2015,23,-706
8/18/2015,22,-719
8/18/2015,21,-743
8/18/2015,20,-883
8/18/2015,19,-808
8/18/2015,18,-887
8/18/2015,17,-978
8/18/2015,16,-894
8/18/2015,15,-834
8/18/2015,14,-755
8/18/2015,13,-696
8/18/2015,12,-638
8/18/2015,11,-628
8/18/2015,10,-618
8/18/2015,9,-639
8/18/2015,8,-688
